experiment,well_name,process,Gene,parent_plate,parent_well,orig_exp
KMT2C_1_Q,F4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,F4,Q
KMT2C_1_Q,G4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,G4,Q
KMT2C_1_Q,H4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,H4,Q
KMT2C_1_Q,A5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,A5,Q
KMT2C_1_Q,B5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,B5,Q
KMT2C_1_Q,C5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,C5,Q
KMT2C_1_Q,D5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,D5,Q
KMT2C_1_Q,E5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,E5,Q
KMT2C_1_Q,F5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,F5,Q
KMT2C_1_Q,G5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,G5,Q
KMT2C_1_Q,H5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,H5,Q
KMT2C_1_Q,A6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,A6,Q
KMT2C_1_Q,B6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,B6,Q
KMT2C_1_Q,C6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,C6,Q
KMT2C_1_Q,D6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,D6,Q
KMT2C_1_Q,E6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,E6,Q
KMT2C_1_Q,F6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,F6,Q
KMT2C_1_Q,G6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,G6,Q
KMT2C_1_Q,H6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,H6,Q
KMT2C_1_Q,A7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,A7,Q
KMT2C_1_Q,B7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,B7,Q
KMT2C_1_Q,C7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,C7,Q
KMT2C_1_Q,D7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,D7,Q
KMT2C_1_Q,E7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,E7,Q
KMT2C_1_Q,F7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,F7,Q
KMT2C_1_Q,G7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,G7,Q
KMT2C_1_Q,H7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,H7,Q
KMT2C_1_R,A3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,A3,R
KMT2C_1_R,B3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,B3,R
KMT2C_1_R,C3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,C3,R
KMT2C_1_R,D3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,D3,R
KMT2C_1_R,E3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,E3,R
KMT2C_1_R,F3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,F3,R
KMT2C_1_R,G3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,G3,R
KMT2C_1_R,H3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,H3,R
KMT2C_1_R,A4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,A4,R
KMT2C_1_R,B4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,B4,R
KMT2C_1_R,C4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,C4,R
KMT2C_1_R,D4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,D4,R
KMT2C_1_R,E4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,E4,R
KMT2C_1_R,F4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,F4,R
KMT2C_1_R,G4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,G4,R
KMT2C_1_R,H4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,H4,R
KMT2C_1_R,A5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,A5,R
KMT2C_1_R,B5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,B5,R
KMT2C_1_R,C5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,C5,R
KMT2C_1_R,D5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,D5,R
KMT2C_1_R,E5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,E5,R
KMT2C_1_R,F5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,F5,R
KMT2C_1_R,G5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,G5,R
KMT2C_1_R,H5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,H5,R
KMT2C_1_R,A6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,A6,R
KMT2C_1_R,B6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,B6,R
KMT2C_1_R,C6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,C6,R
KMT2C_1_R,D6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,D6,R
KMT2C_1_R,E6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,E6,R
KMT2C_1_R,F6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,F6,R
KMT2C_1_R,G6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,G6,R
KMT2C_1_R,H6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,H6,R
KMT2C_1_R,A7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,A7,R
KMT2C_1_R,B7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,B7,R
KMT2C_1_R,C7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,C7,R
KMT2C_1_R,D7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,D7,R
KMT2C_1_R,E7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,E7,R
KMT2C_1_R,F7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,F7,R
KMT2C_1_R,G7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,G7,R
KMT2C_1_R,H7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,H7,R
KMT2C_1_S,A3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,A3,S
KMT2C_1_S,B3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,B3,S
KMT2C_1_S,C3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,C3,S
KMT2C_1_S,D3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,D3,S
KMT2C_1_S,E3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,E3,S
KMT2C_1_S,F3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,F3,S
KMT2C_1_S,G3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,G3,S
KMT2C_1_S,H3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,H3,S
KMT2C_1_S,A4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,A4,S
KMT2C_1_S,B4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,B4,S
KMT2C_1_S,C4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,C4,S
KMT2C_1_S,D4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,D4,S
KMT2C_1_S,E4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,E4,S
KMT2C_1_S,F4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,F4,S
KMT2C_1_S,G4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,G4,S
KMT2C_1_S,H4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,H4,S
KMT2C_1_S,A5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,A5,S
KMT2C_1_S,B5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,B5,S
KMT2C_1_S,C5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,C5,S
KMT2C_1_S,D5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,D5,S
KMT2C_1_S,E5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,E5,S
KMT2C_1_S,F5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,F5,S
KMT2C_1_S,G5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,G5,S
KMT2C_1_S,H5,miseq_no_template,KMT2C,MiSeq_TT_FP_10,H5,S
KMT2C_1_S,A6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,A6,S
KMT2C_1_S,B6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,B6,S
KMT2C_1_S,C6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,C6,S
KMT2C_1_S,D6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,D6,S
KMT2C_1_S,E6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,E6,S
KMT2C_1_S,F6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,F6,S
KMT2C_1_S,G6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,G6,S
KMT2C_1_S,H6,miseq_no_template,KMT2C,MiSeq_TT_FP_10,H6,S
KMT2C_1_S,A7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,A7,S
KMT2C_1_S,B7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,B7,S
KMT2C_1_S,C7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,C7,S
KMT2C_1_S,D7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,D7,S
KMT2C_1_S,E7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,E7,S
KMT2C_1_S,F7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,F7,S
KMT2C_1_S,G7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,G7,S
KMT2C_1_S,H7,miseq_no_template,KMT2C,MiSeq_TT_FP_10,H7,S
KMT2E_1_G,A7,miseq_no_template,KMT2E,MiSeq_TT_FP_4,A7,G
KMT2E_1_G,B7,miseq_no_template,KMT2E,MiSeq_TT_FP_4,B7,G
KMT2E_1_G,C7,miseq_no_template,KMT2E,MiSeq_TT_FP_4,C7,G
KMT2E_1_G,D7,miseq_no_template,KMT2E,MiSeq_TT_FP_4,D7,G
KMT2E_1_G,E7,miseq_no_template,KMT2E,MiSeq_TT_FP_4,E7,G
KMT2E_1_G,F7,miseq_no_template,KMT2E,MiSeq_TT_FP_4,F7,G
KMT2E_1_G,G7,miseq_no_template,KMT2E,MiSeq_TT_FP_4,G7,G
KMT2E_1_G,H7,miseq_no_template,KMT2E,MiSeq_TT_FP_4,H7,G
KMT2E_1_G,A8,miseq_no_template,KMT2E,MiSeq_TT_FP_4,A8,G
KMT2E_1_G,B8,miseq_no_template,KMT2E,MiSeq_TT_FP_4,B8,G
KMT2E_1_G,C8,miseq_no_template,KMT2E,MiSeq_TT_FP_4,C8,G
KMT2E_1_G,D8,miseq_no_template,KMT2E,MiSeq_TT_FP_4,D8,G
KMT2E_1_G,E8,miseq_no_template,KMT2E,MiSeq_TT_FP_4,E8,G
KMT2E_1_G,F8,miseq_no_template,KMT2E,MiSeq_TT_FP_4,F8,G
KMT2E_1_G,G8,miseq_no_template,KMT2E,MiSeq_TT_FP_4,G8,G
KMT2E_1_G,H8,miseq_no_template,KMT2E,MiSeq_TT_FP_4,H8,G
KMT2E_1_G,A9,miseq_no_template,KMT2E,MiSeq_TT_FP_4,A9,G
KMT2E_1_G,B9,miseq_no_template,KMT2E,MiSeq_TT_FP_4,B9,G
KMT2E_1_G,C9,miseq_no_template,KMT2E,MiSeq_TT_FP_4,C9,G
KMT2E_1_G,D9,miseq_no_template,KMT2E,MiSeq_TT_FP_4,D9,G
KMT2E_1_G,E9,miseq_no_template,KMT2E,MiSeq_TT_FP_4,E9,G
KMT2E_1_G,F9,miseq_no_template,KMT2E,MiSeq_TT_FP_4,F9,G
KMT2E_1_G,G9,miseq_no_template,KMT2E,MiSeq_TT_FP_4,G9,G
KMT2E_1_G,H9,miseq_no_template,KMT2E,MiSeq_TT_FP_4,H9,G
KMT2E_1_G,A10,miseq_no_template,KMT2E,MiSeq_TT_FP_4,A10,G
KMT2E_1_G,B10,miseq_no_template,KMT2E,MiSeq_TT_FP_4,B10,G
KMT2E_1_G,C10,miseq_no_template,KMT2E,MiSeq_TT_FP_4,C10,G
KMT2E_1_G,D10,miseq_no_template,KMT2E,MiSeq_TT_FP_4,D10,G
KMT2E_1_G,E10,miseq_no_template,KMT2E,MiSeq_TT_FP_4,E10,G
KMT2E_1_G,F10,miseq_no_template,KMT2E,MiSeq_TT_FP_4,F10,G
KMT2E_1_G,G10,miseq_no_template,KMT2E,MiSeq_TT_FP_4,G10,G
KMT2E_1_G,H10,miseq_no_template,KMT2E,MiSeq_TT_FP_4,H10,G
KMT2E_1_G,A11,miseq_no_template,KMT2E,MiSeq_TT_FP_4,A11,G
KMT2E_1_G,B11,miseq_no_template,KMT2E,MiSeq_TT_FP_4,B11,G
KMT2E_1_G,C11,miseq_no_template,KMT2E,MiSeq_TT_FP_4,C11,G
KMT2E_1_G,D11,miseq_no_template,KMT2E,MiSeq_TT_FP_4,D11,G
KMT2E_1_G,E11,miseq_no_template,KMT2E,MiSeq_TT_FP_4,E11,G
KMT2E_1_G,F11,miseq_no_template,KMT2E,MiSeq_TT_FP_4,F11,G
KMT2E_1_G,G11,miseq_no_template,KMT2E,MiSeq_TT_FP_4,G11,G
KMT2E_1_G,H11,miseq_no_template,KMT2E,MiSeq_TT_FP_4,H11,G
KMT2E_1_G,A12,miseq_no_template,KMT2E,MiSeq_TT_FP_4,A12,G
KMT2E_1_G,B12,miseq_no_template,KMT2E,MiSeq_TT_FP_4,B12,G
KMT2E_1_G,C12,miseq_no_template,KMT2E,MiSeq_TT_FP_4,C12,G
KMT2E_1_G,D12,miseq_no_template,KMT2E,MiSeq_TT_FP_4,D12,G
KMT2E_1_G,E12,miseq_no_template,KMT2E,MiSeq_TT_FP_4,E12,G
KMT2E_1_G,F12,miseq_no_template,KMT2E,MiSeq_TT_FP_4,F12,G
KMT2E_1_G,G12,miseq_no_template,KMT2E,MiSeq_TT_FP_4,G12,G
KMT2E_1_G,H12,miseq_no_template,KMT2E,MiSeq_TT_FP_4,H12,G
KPTN_1_D,A1,miseq_no_template,KPTN,MiSeq_TT_FP_3,A1,D
KPTN_1_D,B1,miseq_no_template,KPTN,MiSeq_TT_FP_3,B1,D
KPTN_1_D,C1,miseq_no_template,KPTN,MiSeq_TT_FP_3,C1,D
KPTN_1_D,D1,miseq_no_template,KPTN,MiSeq_TT_FP_3,D1,D
KPTN_1_D,E1,miseq_no_template,KPTN,MiSeq_TT_FP_3,E1,D
KPTN_1_D,F1,miseq_no_template,KPTN,MiSeq_TT_FP_3,F1,D
KPTN_1_D,G1,miseq_no_template,KPTN,MiSeq_TT_FP_3,G1,D
KPTN_1_D,H1,miseq_no_template,KPTN,MiSeq_TT_FP_3,H1,D
KPTN_1_D,A2,miseq_no_template,KPTN,MiSeq_TT_FP_3,A2,D
KPTN_1_D,B2,miseq_no_template,KPTN,MiSeq_TT_FP_3,B2,D
KPTN_1_D,C2,miseq_no_template,KPTN,MiSeq_TT_FP_3,C2,D
KPTN_1_D,D2,miseq_no_template,KPTN,MiSeq_TT_FP_3,D2,D
KPTN_1_D,E2,miseq_no_template,KPTN,MiSeq_TT_FP_3,E2,D
KPTN_1_D,F2,miseq_no_template,KPTN,MiSeq_TT_FP_3,F2,D
KPTN_1_D,G2,miseq_no_template,KPTN,MiSeq_TT_FP_3,G2,D
KPTN_1_D,H2,miseq_no_template,KPTN,MiSeq_TT_FP_3,H2,D
KPTN_1_D,A3,miseq_no_template,KPTN,MiSeq_TT_FP_3,A3,D
KPTN_1_D,B3,miseq_no_template,KPTN,MiSeq_TT_FP_3,B3,D
KPTN_1_D,C3,miseq_no_template,KPTN,MiSeq_TT_FP_3,C3,D
KPTN_1_D,D3,miseq_no_template,KPTN,MiSeq_TT_FP_3,D3,D
KPTN_1_D,E3,miseq_no_template,KPTN,MiSeq_TT_FP_3,E3,D
KPTN_1_D,F3,miseq_no_template,KPTN,MiSeq_TT_FP_3,F3,D
KPTN_1_D,G3,miseq_no_template,KPTN,MiSeq_TT_FP_3,G3,D
KPTN_1_D,H3,miseq_no_template,KPTN,MiSeq_TT_FP_3,H3,D
KPTN_1_D,A4,miseq_no_template,KPTN,MiSeq_TT_FP_3,A4,D
KPTN_1_D,B4,miseq_no_template,KPTN,MiSeq_TT_FP_3,B4,D
KPTN_1_D,C4,miseq_no_template,KPTN,MiSeq_TT_FP_3,C4,D
KPTN_1_D,D4,miseq_no_template,KPTN,MiSeq_TT_FP_3,D4,D
KPTN_1_D,E4,miseq_no_template,KPTN,MiSeq_TT_FP_3,E4,D
KPTN_1_D,F4,miseq_no_template,KPTN,MiSeq_TT_FP_3,F4,D
KPTN_1_D,G4,miseq_no_template,KPTN,MiSeq_TT_FP_3,G4,D
KPTN_1_D,H4,miseq_no_template,KPTN,MiSeq_TT_FP_3,H4,D
KPTN_1_D,A5,miseq_no_template,KPTN,MiSeq_TT_FP_3,A5,D
KPTN_1_D,B5,miseq_no_template,KPTN,MiSeq_TT_FP_3,B5,D
KPTN_1_D,C5,miseq_no_template,KPTN,MiSeq_TT_FP_3,C5,D
KPTN_1_D,D5,miseq_no_template,KPTN,MiSeq_TT_FP_3,D5,D
KPTN_1_D,E5,miseq_no_template,KPTN,MiSeq_TT_FP_3,E5,D
KPTN_1_D,F5,miseq_no_template,KPTN,MiSeq_TT_FP_3,F5,D
KPTN_1_D,G5,miseq_no_template,KPTN,MiSeq_TT_FP_3,G5,D
KPTN_1_D,H5,miseq_no_template,KPTN,MiSeq_TT_FP_3,H5,D
KPTN_1_D,A6,miseq_no_template,KPTN,MiSeq_TT_FP_3,A6,D
KPTN_1_D,B6,miseq_no_template,KPTN,MiSeq_TT_FP_3,B6,D
KPTN_1_D,C6,miseq_no_template,KPTN,MiSeq_TT_FP_3,C6,D
KPTN_1_D,D6,miseq_no_template,KPTN,MiSeq_TT_FP_3,D6,D
KPTN_1_D,E6,miseq_no_template,KPTN,MiSeq_TT_FP_3,E6,D
KPTN_1_D,F6,miseq_no_template,KPTN,MiSeq_TT_FP_3,F6,D
KPTN_1_D,G6,miseq_no_template,KPTN,MiSeq_TT_FP_3,G6,D
KPTN_1_D,H6,miseq_no_template,KPTN,MiSeq_TT_FP_3,H6,D
SETD1B_2_E,A7,miseq_no_template,SETD1B,MiSeq_TT_FP_3,A7,E
SETD1B_2_E,B7,miseq_no_template,SETD1B,MiSeq_TT_FP_3,B7,E
SETD1B_2_E,C7,miseq_no_template,SETD1B,MiSeq_TT_FP_3,C7,E
SETD1B_2_E,D7,miseq_no_template,SETD1B,MiSeq_TT_FP_3,D7,E
SETD1B_2_E,E7,miseq_no_template,SETD1B,MiSeq_TT_FP_3,E7,E
SETD1B_2_E,F7,miseq_no_template,SETD1B,MiSeq_TT_FP_3,F7,E
SETD1B_2_E,G7,miseq_no_template,SETD1B,MiSeq_TT_FP_3,G7,E
SETD1B_2_E,H7,miseq_no_template,SETD1B,MiSeq_TT_FP_3,H7,E
SETD1B_2_E,A8,miseq_no_template,SETD1B,MiSeq_TT_FP_3,A8,E
SETD1B_2_E,B8,miseq_no_template,SETD1B,MiSeq_TT_FP_3,B8,E
SETD1B_2_E,C8,miseq_no_template,SETD1B,MiSeq_TT_FP_3,C8,E
SETD1B_2_E,D8,miseq_no_template,SETD1B,MiSeq_TT_FP_3,D8,E
SETD1B_2_E,E8,miseq_no_template,SETD1B,MiSeq_TT_FP_3,E8,E
SETD1B_2_E,F8,miseq_no_template,SETD1B,MiSeq_TT_FP_3,F8,E
SETD1B_2_E,G8,miseq_no_template,SETD1B,MiSeq_TT_FP_3,G8,E
SETD1B_2_E,H8,miseq_no_template,SETD1B,MiSeq_TT_FP_3,H8,E
SETD1B_2_E,A9,miseq_no_template,SETD1B,MiSeq_TT_FP_3,A9,E
SETD1B_2_E,B9,miseq_no_template,SETD1B,MiSeq_TT_FP_3,B9,E
SETD1B_2_E,C9,miseq_no_template,SETD1B,MiSeq_TT_FP_3,C9,E
SETD1B_2_E,D9,miseq_no_template,SETD1B,MiSeq_TT_FP_3,D9,E
SETD1B_2_E,E9,miseq_no_template,SETD1B,MiSeq_TT_FP_3,E9,E
SETD1B_2_E,F9,miseq_no_template,SETD1B,MiSeq_TT_FP_3,F9,E
SETD1B_2_E,G9,miseq_no_template,SETD1B,MiSeq_TT_FP_3,G9,E
SETD1B_2_E,H9,miseq_no_template,SETD1B,MiSeq_TT_FP_3,H9,E
SETD1B_2_E,A10,miseq_no_template,SETD1B,MiSeq_TT_FP_3,A10,E
SETD1B_2_E,B10,miseq_no_template,SETD1B,MiSeq_TT_FP_3,B10,E
SETD1B_2_E,C10,miseq_no_template,SETD1B,MiSeq_TT_FP_3,C10,E
SETD1B_2_E,D10,miseq_no_template,SETD1B,MiSeq_TT_FP_3,D10,E
SETD1B_2_E,E10,miseq_no_template,SETD1B,MiSeq_TT_FP_3,E10,E
SETD1B_2_E,F10,miseq_no_template,SETD1B,MiSeq_TT_FP_3,F10,E
SETD1B_2_E,G10,miseq_no_template,SETD1B,MiSeq_TT_FP_3,G10,E
SETD1B_2_E,H10,miseq_no_template,SETD1B,MiSeq_TT_FP_3,H10,E
SETD1B_2_E,A11,miseq_no_template,SETD1B,MiSeq_TT_FP_3,A11,E
SETD1B_2_E,B11,miseq_no_template,SETD1B,MiSeq_TT_FP_3,B11,E
SETD1B_2_E,C11,miseq_no_template,SETD1B,MiSeq_TT_FP_3,C11,E
SETD1B_2_E,D11,miseq_no_template,SETD1B,MiSeq_TT_FP_3,D11,E
SETD1B_2_E,E11,miseq_no_template,SETD1B,MiSeq_TT_FP_3,E11,E
SETD1B_2_E,F11,miseq_no_template,SETD1B,MiSeq_TT_FP_3,F11,E
SETD1B_2_E,G11,miseq_no_template,SETD1B,MiSeq_TT_FP_3,G11,E
SETD1B_2_E,H11,miseq_no_template,SETD1B,MiSeq_TT_FP_3,H11,E
SETD1B_2_E,A12,miseq_no_template,SETD1B,MiSeq_TT_FP_3,A12,E
SETD1B_2_E,B12,miseq_no_template,SETD1B,MiSeq_TT_FP_3,B12,E
SETD1B_2_E,C12,miseq_no_template,SETD1B,MiSeq_TT_FP_3,C12,E
SETD1B_2_E,D12,miseq_no_template,SETD1B,MiSeq_TT_FP_3,D12,E
SETD1B_2_E,E12,miseq_no_template,SETD1B,MiSeq_TT_FP_3,E12,E
SETD1B_2_E,F12,miseq_no_template,SETD1B,MiSeq_TT_FP_3,F12,E
SETD1B_2_E,G12,miseq_no_template,SETD1B,MiSeq_TT_FP_3,G12,E
SETD1B_2_E,H12,miseq_no_template,SETD1B,MiSeq_TT_FP_3,H12,E
SETD5_2_Clone_V,A1,miseq_no_template,SETD5,MiSeq_TT_FP_11,A1,V
SETD5_2_Clone_V,B1,miseq_no_template,SETD5,MiSeq_TT_FP_11,B1,V
SETD5_2_Clone_V,C1,miseq_no_template,SETD5,MiSeq_TT_FP_11,C1,V
SETD5_2_Clone_V,D1,miseq_no_template,SETD5,MiSeq_TT_FP_11,D1,V
SETD5_2_Clone_V,E1,miseq_no_template,SETD5,MiSeq_TT_FP_11,E1,V
SETD5_2_Clone_V,F1,miseq_no_template,SETD5,MiSeq_TT_FP_11,F1,V
SETD5_2_Clone_V,G1,miseq_no_template,SETD5,MiSeq_TT_FP_11,G1,V
SETD5_2_Clone_V,H1,miseq_no_template,SETD5,MiSeq_TT_FP_11,H1,V
SETD5_2_Clone_V,A2,miseq_no_template,SETD5,MiSeq_TT_FP_11,A2,V
SETD5_2_Clone_V,B2,miseq_no_template,SETD5,MiSeq_TT_FP_11,B2,V
SETD5_2_Clone_V,C2,miseq_no_template,SETD5,MiSeq_TT_FP_11,C2,V
SETD5_2_Clone_V,D2,miseq_no_template,SETD5,MiSeq_TT_FP_11,D2,V
SETD5_2_Clone_V,E2,miseq_no_template,SETD5,MiSeq_TT_FP_11,E2,V
SETD5_2_Clone_V,F2,miseq_no_template,SETD5,MiSeq_TT_FP_11,F2,V
SETD5_2_Clone_V,G2,miseq_no_template,SETD5,MiSeq_TT_FP_11,G2,V
SETD5_2_Clone_V,H2,miseq_no_template,SETD5,MiSeq_TT_FP_11,H2,V
SETD5_2_Clone_V,A3,miseq_no_template,SETD5,MiSeq_TT_FP_11,A3,V
SETD5_2_Clone_V,B3,miseq_no_template,SETD5,MiSeq_TT_FP_11,B3,V
SETD5_2_Clone_V,C3,miseq_no_template,SETD5,MiSeq_TT_FP_11,C3,V
SETD5_2_Clone_V,D3,miseq_no_template,SETD5,MiSeq_TT_FP_11,D3,V
SETD5_2_Clone_V,E3,miseq_no_template,SETD5,MiSeq_TT_FP_11,E3,V
SETD5_2_Clone_V,F3,miseq_no_template,SETD5,MiSeq_TT_FP_11,F3,V
SETD5_2_Clone_V,G3,miseq_no_template,SETD5,MiSeq_TT_FP_11,G3,V
SETD5_2_Clone_V,H3,miseq_no_template,SETD5,MiSeq_TT_FP_11,H3,V
SETD5_2_Clone_V,A4,miseq_no_template,SETD5,MiSeq_TT_FP_11,A4,V
SETD5_2_Clone_V,B4,miseq_no_template,SETD5,MiSeq_TT_FP_11,B4,V
SETD5_2_Clone_V,C4,miseq_no_template,SETD5,MiSeq_TT_FP_11,C4,V
SETD5_2_Clone_V,D4,miseq_no_template,SETD5,MiSeq_TT_FP_11,D4,V
SETD5_2_Clone_V,E4,miseq_no_template,SETD5,MiSeq_TT_FP_11,E4,V
SETD5_2_Clone_V,F4,miseq_no_template,SETD5,MiSeq_TT_FP_11,F4,V
SETD5_2_Clone_V,G4,miseq_no_template,SETD5,MiSeq_TT_FP_11,G4,V
SETD5_2_Clone_V,H4,miseq_no_template,SETD5,MiSeq_TT_FP_11,H4,V
SETD5_2_Clone_V,A5,miseq_no_template,SETD5,MiSeq_TT_FP_11,A5,V
SETD5_2_Clone_V,B5,miseq_no_template,SETD5,MiSeq_TT_FP_11,B5,V
SETD5_2_Clone_V,C5,miseq_no_template,SETD5,MiSeq_TT_FP_11,C5,V
SETD5_2_Clone_V,D5,miseq_no_template,SETD5,MiSeq_TT_FP_11,D5,V
SETD5_2_Clone_V,E5,miseq_no_template,SETD5,MiSeq_TT_FP_11,E5,V
SETD5_2_Clone_V,F5,miseq_no_template,SETD5,MiSeq_TT_FP_11,F5,V
SETD5_2_Clone_V,G5,miseq_no_template,SETD5,MiSeq_TT_FP_11,G5,V
SETD5_2_Clone_V,H5,miseq_no_template,SETD5,MiSeq_TT_FP_11,H5,V
SETD5_2_Clone_V,A6,miseq_no_template,SETD5,MiSeq_TT_FP_11,A6,V
SETD5_2_Clone_V,B6,miseq_no_template,SETD5,MiSeq_TT_FP_11,B6,V
SETD5_2_Clone_V,C6,miseq_no_template,SETD5,MiSeq_TT_FP_11,C6,V
SETD5_2_Clone_V,D6,miseq_no_template,SETD5,MiSeq_TT_FP_11,D6,V
SETD5_2_Clone_V,E6,miseq_no_template,SETD5,MiSeq_TT_FP_11,E6,V
SETD5_2_Clone_V,F6,miseq_no_template,SETD5,MiSeq_TT_FP_11,F6,V
SETD5_2_Clone_V,G6,miseq_no_template,SETD5,MiSeq_TT_FP_11,G6,V
SETD5_2_Clone_V,H6,miseq_no_template,SETD5,MiSeq_TT_FP_11,H6,V
SETD5_2_Clone_W,A1,miseq_no_template,SETD5,MiSeq_TT_FP_11,A1,W
SETD5_2_Clone_W,B1,miseq_no_template,SETD5,MiSeq_TT_FP_11,B1,W
SETD5_2_Clone_W,C1,miseq_no_template,SETD5,MiSeq_TT_FP_11,C1,W
